Plant ID,year,Plant name (English),technology,total_capacity,production,emissions
P100000120354,2025,Wulanhot Steel Co Ltd,BF-BOF,1350.0,1107.0,2324.7000000000003
P100000120354,2026,Wulanhot Steel Co Ltd,BF-BOF,1350.0,1107.0,2324.7000000000003
P100000120354,2027,Wulanhot Steel Co Ltd,BF-BOF,1350.0,1107.0,2324.7000000000003
P100000120354,2028,Wulanhot Steel Co Ltd,BF-BOF,1350.0,1107.0,2324.7000000000003
P100000120354,2029,Wulanhot Steel Co Ltd,BF-BOF,1350.0,1107.0,2324.7000000000003
P100000120354,2030,Wulanhot Steel Co Ltd,BF-BOF,1350.0,1107.0,2324.7000000000003
P100000120356,2020,Tongling Xuanli Special Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120356,2021,Tongling Xuanli Special Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120356,2022,Tongling Xuanli Special Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120356,2023,Tongling Xuanli Special Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120356,2024,Tongling Xuanli Special Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120356,2025,Tongling Xuanli Special Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120356,2026,Tongling Xuanli Special Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120356,2027,Tongling Xuanli Special Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120356,2028,Tongling Xuanli Special Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120356,2029,Tongling Xuanli Special Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120356,2030,Tongling Xuanli Special Steel Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120357,2020,Wugang Zhongjia Iron and Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120357,2021,Wugang Zhongjia Iron and Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120357,2022,Wugang Zhongjia Iron and Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120357,2023,Wugang Zhongjia Iron and Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120357,2024,Wugang Zhongjia Iron and Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120357,2025,Wugang Zhongjia Iron and Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120357,2026,Wugang Zhongjia Iron and Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120357,2027,Wugang Zhongjia Iron and Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120357,2028,Wugang Zhongjia Iron and Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120357,2029,Wugang Zhongjia Iron and Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120357,2030,Wugang Zhongjia Iron and Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120358,2021,Fuzhou Wuhang Steel Products Co Ltd,EAF,2000.0,1460.0,730.0
P100000120358,2022,Fuzhou Wuhang Steel Products Co Ltd,EAF,2000.0,1460.0,730.0
P100000120358,2023,Fuzhou Wuhang Steel Products Co Ltd,EAF,2000.0,1460.0,730.0
P100000120358,2024,Fuzhou Wuhang Steel Products Co Ltd,EAF,2000.0,1460.0,730.0
P100000120358,2025,Fuzhou Wuhang Steel Products Co Ltd,EAF,2000.0,1460.0,730.0
P100000120358,2026,Fuzhou Wuhang Steel Products Co Ltd,EAF,2000.0,1460.0,730.0
P100000120358,2027,Fuzhou Wuhang Steel Products Co Ltd,EAF,2000.0,1460.0,730.0
P100000120358,2028,Fuzhou Wuhang Steel Products Co Ltd,EAF,2000.0,1460.0,730.0
P100000120358,2029,Fuzhou Wuhang Steel Products Co Ltd,EAF,2000.0,1460.0,730.0
P100000120358,2030,Fuzhou Wuhang Steel Products Co Ltd,EAF,2000.0,1460.0,730.0
P100000120361,2020,GuangDong Xinxing Ductile Iron Pipes Co Ltd,Unknown,0.0,0.0,0.0
P100000120361,2021,GuangDong Xinxing Ductile Iron Pipes Co Ltd,Unknown,0.0,0.0,0.0
P100000120361,2022,GuangDong Xinxing Ductile Iron Pipes Co Ltd,Unknown,0.0,0.0,0.0
P100000120361,2023,GuangDong Xinxing Ductile Iron Pipes Co Ltd,Unknown,0.0,0.0,0.0
P100000120361,2024,GuangDong Xinxing Ductile Iron Pipes Co Ltd,Unknown,0.0,0.0,0.0
P100000120361,2025,GuangDong Xinxing Ductile Iron Pipes Co Ltd,Unknown,0.0,0.0,0.0
P100000120361,2026,GuangDong Xinxing Ductile Iron Pipes Co Ltd,Unknown,0.0,0.0,0.0
P100000120361,2027,GuangDong Xinxing Ductile Iron Pipes Co Ltd,Unknown,0.0,0.0,0.0
P100000120361,2028,GuangDong Xinxing Ductile Iron Pipes Co Ltd,Unknown,0.0,0.0,0.0
P100000120361,2029,GuangDong Xinxing Ductile Iron Pipes Co Ltd,Unknown,0.0,0.0,0.0
P100000120361,2030,GuangDong Xinxing Ductile Iron Pipes Co Ltd,Unknown,0.0,0.0,0.0
P100000120362,2020,Guangdong Jingye Iron and Steel Co Ltd,BF-BOF,2000.0,1640.0,3444.0
P100000120362,2021,Guangdong Jingye Iron and Steel Co Ltd,BF-BOF,2000.0,1640.0,3444.0
P100000120362,2022,Guangdong Jingye Iron and Steel Co Ltd,BF-BOF,2000.0,1640.0,3444.0
P100000120362,2023,Guangdong Jingye Iron and Steel Co Ltd,BF-BOF,2000.0,1640.0,3444.0
P100000120362,2024,Guangdong Jingye Iron and Steel Co Ltd,BF-BOF,2000.0,1640.0,3444.0
P100000120362,2025,Guangdong Jingye Iron and Steel Co Ltd,BF-BOF,2000.0,1640.0,3444.0
P100000120362,2026,Guangdong Jingye Iron and Steel Co Ltd,BF-BOF,2000.0,1640.0,3444.0
P100000120362,2027,Guangdong Jingye Iron and Steel Co Ltd,BF-BOF,2000.0,1640.0,3444.0
P100000120362,2028,Guangdong Jingye Iron and Steel Co Ltd,BF-BOF,2000.0,1640.0,3444.0
P100000120362,2029,Guangdong Jingye Iron and Steel Co Ltd,BF-BOF,2000.0,1640.0,3444.0
P100000120362,2030,Guangdong Jingye Iron and Steel Co Ltd,BF-BOF,2000.0,1640.0,3444.0
P100000120363,2020,Guangxi Guigang Iron and Steel Group Guigang Guibao Special Steel Co Ltd,EAF,1200.0,876.0,438.0
P100000120363,2021,Guangxi Guigang Iron and Steel Group Guigang Guibao Special Steel Co Ltd,EAF,1200.0,876.0,438.0
P100000120363,2022,Guangxi Guigang Iron and Steel Group Guigang Guibao Special Steel Co Ltd,EAF,1200.0,876.0,438.0
P100000120363,2023,Guangxi Guigang Iron and Steel Group Guigang Guibao Special Steel Co Ltd,EAF,1200.0,876.0,438.0
P100000120363,2024,Guangxi Guigang Iron and Steel Group Guigang Guibao Special Steel Co Ltd,EAF,1200.0,876.0,438.0
P100000120363,2025,Guangxi Guigang Iron and Steel Group Guigang Guibao Special Steel Co Ltd,EAF,1200.0,876.0,438.0
P100000120363,2026,Guangxi Guigang Iron and Steel Group Guigang Guibao Special Steel Co Ltd,EAF,1200.0,876.0,438.0
P100000120363,2027,Guangxi Guigang Iron and Steel Group Guigang Guibao Special Steel Co Ltd,EAF,1200.0,876.0,438.0
P100000120363,2028,Guangxi Guigang Iron and Steel Group Guigang Guibao Special Steel Co Ltd,EAF,1200.0,876.0,438.0
P100000120363,2029,Guangxi Guigang Iron and Steel Group Guigang Guibao Special Steel Co Ltd,EAF,1200.0,876.0,438.0
P100000120363,2030,Guangxi Guigang Iron and Steel Group Guigang Guibao Special Steel Co Ltd,EAF,1200.0,876.0,438.0
P100000120364,2020,Guizhou Hexing Steel Co Ltd,EAF,500.0,365.0,182.5
P100000120364,2021,Guizhou Hexing Steel Co Ltd,EAF,500.0,365.0,182.5
P100000120364,2022,Guizhou Hexing Steel Co Ltd,EAF,500.0,365.0,182.5
P100000120364,2023,Guizhou Hexing Steel Co Ltd,EAF,500.0,365.0,182.5
P100000120364,2024,Guizhou Hexing Steel Co Ltd,EAF,500.0,365.0,182.5
P100000120364,2025,Guizhou Hexing Steel Co Ltd,EAF,500.0,365.0,182.5
P100000120364,2026,Guizhou Hexing Steel Co Ltd,EAF,500.0,365.0,182.5
P100000120364,2027,Guizhou Hexing Steel Co Ltd,EAF,500.0,365.0,182.5
P100000120364,2028,Guizhou Hexing Steel Co Ltd,EAF,500.0,365.0,182.5
P100000120364,2029,Guizhou Hexing Steel Co Ltd,EAF,500.0,365.0,182.5
P100000120364,2030,Guizhou Hexing Steel Co Ltd,EAF,500.0,365.0,182.5
P100000120366,2020,Wuzhou Yongda Special Steel Co Ltd,EAF,1000.0,730.0,365.0
P100000120366,2021,Wuzhou Yongda Special Steel Co Ltd,EAF,1000.0,730.0,365.0
P100000120366,2022,Wuzhou Yongda Special Steel Co Ltd,EAF,1000.0,730.0,365.0
P100000120366,2023,Wuzhou Yongda Special Steel Co Ltd,EAF,1000.0,730.0,365.0
P100000120366,2024,Wuzhou Yongda Special Steel Co Ltd,EAF,1000.0,730.0,365.0
P100000120366,2025,Wuzhou Yongda Special Steel Co Ltd,EAF,1000.0,730.0,365.0
P100000120366,2026,Wuzhou Yongda Special Steel Co Ltd,EAF,1000.0,730.0,365.0
P100000120366,2027,Wuzhou Yongda Special Steel Co Ltd,EAF,1000.0,730.0,365.0
P100000120366,2028,Wuzhou Yongda Special Steel Co Ltd,EAF,1000.0,730.0,365.0
P100000120366,2029,Wuzhou Yongda Special Steel Co Ltd,EAF,1000.0,730.0,365.0
P100000120366,2030,Wuzhou Yongda Special Steel Co Ltd,EAF,1000.0,730.0,365.0
P100000120367,2020,Guilin Pinggang Iron and Steel Co Ltd,EAF,1200.0,876.0,438.0
P100000120367,2021,Guilin Pinggang Iron and Steel Co Ltd,EAF,1200.0,876.0,438.0
P100000120367,2022,Guilin Pinggang Iron and Steel Co Ltd,EAF,1200.0,876.0,438.0
P100000120367,2023,Guilin Pinggang Iron and Steel Co Ltd,EAF,1200.0,876.0,438.0
P100000120367,2024,Guilin Pinggang Iron and Steel Co Ltd,EAF,1200.0,876.0,438.0
P100000120367,2025,Guilin Pinggang Iron and Steel Co Ltd,EAF,1200.0,876.0,438.0
P100000120367,2026,Guilin Pinggang Iron and Steel Co Ltd,EAF,1200.0,876.0,438.0
P100000120367,2027,Guilin Pinggang Iron and Steel Co Ltd,EAF,1200.0,876.0,438.0
P100000120367,2028,Guilin Pinggang Iron and Steel Co Ltd,EAF,1200.0,876.0,438.0
P100000120367,2029,Guilin Pinggang Iron and Steel Co Ltd,EAF,1200.0,876.0,438.0
P100000120367,2030,Guilin Pinggang Iron and Steel Co Ltd,EAF,1200.0,876.0,438.0
P100000120368,2020,Guangxi Guixin Iron and Steel Group Co Ltd,BF-BOF,6050.0,4961.0,10418.1
P100000120368,2021,Guangxi Guixin Iron and Steel Group Co Ltd,BF-BOF,6050.0,4961.0,10418.1
P100000120368,2022,Guangxi Guixin Iron and Steel Group Co Ltd,BF-BOF,6050.0,4961.0,10418.1
P100000120368,2023,Guangxi Guixin Iron and Steel Group Co Ltd,BF-BOF,6050.0,4961.0,10418.1
P100000120368,2024,Guangxi Guixin Iron and Steel Group Co Ltd,BF-BOF,6050.0,4961.0,10418.1
P100000120368,2025,Guangxi Guixin Iron and Steel Group Co Ltd,BF-BOF,6050.0,4961.0,10418.1
P100000120368,2026,Guangxi Guixin Iron and Steel Group Co Ltd,BF-BOF,6050.0,4961.0,10418.1
P100000120368,2027,Guangxi Guixin Iron and Steel Group Co Ltd,BF-BOF,6050.0,4961.0,10418.1
P100000120368,2028,Guangxi Guixin Iron and Steel Group Co Ltd,BF-BOF,6050.0,4961.0,10418.1
P100000120368,2029,Guangxi Guixin Iron and Steel Group Co Ltd,BF-BOF,6050.0,4961.0,10418.1
P100000120368,2030,Guangxi Guixin Iron and Steel Group Co Ltd,BF-BOF,6050.0,4961.0,10418.1
P100000120369,2020,Guangxi Wuzhou Jinhai Stainless Steel Co Ltd,EAF,1500.0,1095.0,547.5
P100000120369,2021,Guangxi Wuzhou Jinhai Stainless Steel Co Ltd,EAF,1500.0,1095.0,547.5
P100000120369,2022,Guangxi Wuzhou Jinhai Stainless Steel Co Ltd,EAF,1500.0,1095.0,547.5
P100000120369,2023,Guangxi Wuzhou Jinhai Stainless Steel Co Ltd,EAF,1500.0,1095.0,547.5
P100000120369,2024,Guangxi Wuzhou Jinhai Stainless Steel Co Ltd,EAF,1500.0,1095.0,547.5
P100000120369,2025,Guangxi Wuzhou Jinhai Stainless Steel Co Ltd,EAF,1500.0,1095.0,547.5
P100000120369,2026,Guangxi Wuzhou Jinhai Stainless Steel Co Ltd,EAF,1500.0,1095.0,547.5
P100000120369,2027,Guangxi Wuzhou Jinhai Stainless Steel Co Ltd,EAF,1500.0,1095.0,547.5
P100000120369,2028,Guangxi Wuzhou Jinhai Stainless Steel Co Ltd,EAF,1500.0,1095.0,547.5
P100000120369,2029,Guangxi Wuzhou Jinhai Stainless Steel Co Ltd,EAF,1500.0,1095.0,547.5
P100000120369,2030,Guangxi Wuzhou Jinhai Stainless Steel Co Ltd,EAF,1500.0,1095.0,547.5
P100000120370,2020,Guangxi Chiji Iron and Steel Co Ltd,BF-BOF,4800.0,3935.9999999999995,8265.599999999999
P100000120370,2021,Guangxi Chiji Iron and Steel Co Ltd,BF-BOF,4800.0,3935.9999999999995,8265.599999999999
P100000120370,2022,Guangxi Chiji Iron and Steel Co Ltd,BF-BOF,4800.0,3935.9999999999995,8265.599999999999
P100000120370,2023,Guangxi Chiji Iron and Steel Co Ltd,BF-BOF,4800.0,3935.9999999999995,8265.599999999999
P100000120370,2024,Guangxi Chiji Iron and Steel Co Ltd,BF-BOF,4800.0,3935.9999999999995,8265.599999999999
P100000120370,2025,Guangxi Chiji Iron and Steel Co Ltd,BF-BOF,4800.0,3935.9999999999995,8265.599999999999
P100000120370,2026,Guangxi Chiji Iron and Steel Co Ltd,BF-BOF,4800.0,3935.9999999999995,8265.599999999999
P100000120370,2027,Guangxi Chiji Iron and Steel Co Ltd,BF-BOF,4800.0,3935.9999999999995,8265.599999999999
P100000120370,2028,Guangxi Chiji Iron and Steel Co Ltd,BF-BOF,4800.0,3935.9999999999995,8265.599999999999
P100000120370,2029,Guangxi Chiji Iron and Steel Co Ltd,BF-BOF,4800.0,3935.9999999999995,8265.599999999999
P100000120370,2030,Guangxi Chiji Iron and Steel Co Ltd,BF-BOF,4800.0,3935.9999999999995,8265.599999999999
P100000120372,2020,Qinhuangdao Baigong Steel Co Ltd,BF-BOF,2260.0,1853.1999999999998,3891.72
P100000120372,2021,Qinhuangdao Baigong Steel Co Ltd,BF-BOF,2260.0,1853.1999999999998,3891.72
P100000120372,2022,Qinhuangdao Baigong Steel Co Ltd,BF-BOF,2260.0,1853.1999999999998,3891.72
P100000120372,2023,Qinhuangdao Baigong Steel Co Ltd,BF-BOF,2260.0,1853.1999999999998,3891.72
P100000120372,2024,Qinhuangdao Baigong Steel Co Ltd,BF-BOF,2260.0,1853.1999999999998,3891.72
P100000120372,2025,Qinhuangdao Baigong Steel Co Ltd,BF-BOF,2260.0,1853.1999999999998,3891.72
P100000120372,2026,Qinhuangdao Baigong Steel Co Ltd,BF-BOF,2260.0,1853.1999999999998,3891.72
P100000120372,2027,Qinhuangdao Baigong Steel Co Ltd,BF-BOF,2260.0,1853.1999999999998,3891.72
P100000120372,2028,Qinhuangdao Baigong Steel Co Ltd,BF-BOF,2260.0,1853.1999999999998,3891.72
P100000120372,2029,Qinhuangdao Baigong Steel Co Ltd,BF-BOF,2260.0,1853.1999999999998,3891.72
P100000120372,2030,Qinhuangdao Baigong Steel Co Ltd,BF-BOF,2260.0,1853.1999999999998,3891.72
P100000120373,2022,Jinan Iron and Steel Group Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120373,2023,Jinan Iron and Steel Group Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120373,2024,Jinan Iron and Steel Group Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120373,2025,Jinan Iron and Steel Group Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120373,2026,Jinan Iron and Steel Group Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120373,2027,Jinan Iron and Steel Group Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120373,2028,Jinan Iron and Steel Group Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120373,2029,Jinan Iron and Steel Group Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120373,2030,Jinan Iron and Steel Group Co Ltd,BF-BOF,2700.0,2214.0,4649.400000000001
P100000120374,2020,Guangxi Liugang Zhongjin Stainless Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120374,2021,Guangxi Liugang Zhongjin Stainless Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120374,2022,Guangxi Liugang Zhongjin Stainless Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120374,2023,Guangxi Liugang Zhongjin Stainless Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120374,2024,Guangxi Liugang Zhongjin Stainless Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120374,2025,Guangxi Liugang Zhongjin Stainless Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120374,2026,Guangxi Liugang Zhongjin Stainless Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120374,2027,Guangxi Liugang Zhongjin Stainless Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120374,2028,Guangxi Liugang Zhongjin Stainless Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120374,2029,Guangxi Liugang Zhongjin Stainless Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120374,2030,Guangxi Liugang Zhongjin Stainless Steel Co Ltd,Unknown,0.0,0.0,0.0
P100000120375,2020,Sichuan Gangchen Stainless Steel Co Ltd,EAF,600.0,438.0,219.0
P100000120375,2021,Sichuan Gangchen Stainless Steel Co Ltd,EAF,600.0,438.0,219.0
P100000120375,2022,Sichuan Gangchen Stainless Steel Co Ltd,EAF,600.0,438.0,219.0
P100000120375,2023,Sichuan Gangchen Stainless Steel Co Ltd,EAF,600.0,438.0,219.0
P100000120375,2024,Sichuan Gangchen Stainless Steel Co Ltd,EAF,600.0,438.0,219.0
P100000120375,2025,Sichuan Gangchen Stainless Steel Co Ltd,EAF,600.0,438.0,219.0
P100000120375,2026,Sichuan Gangchen Stainless Steel Co Ltd,EAF,600.0,438.0,219.0
P100000120375,2027,Sichuan Gangchen Stainless Steel Co Ltd,EAF,600.0,438.0,219.0
P100000120375,2028,Sichuan Gangchen Stainless Steel Co Ltd,EAF,600.0,438.0,219.0
P100000120375,2029,Sichuan Gangchen Stainless Steel Co Ltd,EAF,600.0,438.0,219.0
P100000120375,2030,Sichuan Gangchen Stainless Steel Co Ltd,EAF,600.0,438.0,219.0
P100000120378,2021,Hebei Huaxin Special Steel Co Ltd,BF-BOF,1350.0,1107.0,2324.7000000000003
P100000120378,2022,Hebei Huaxin Special Steel Co Ltd,BF-BOF,1350.0,1107.0,2324.7000000000003
P100000120378,2023,Hebei Huaxin Special Steel Co Ltd,BF-BOF,1350.0,1107.0,2324.7000000000003
P100000120378,2024,Hebei Huaxin Special Steel Co Ltd,BF-BOF,1350.0,1107.0,2324.7000000000003
P100000120378,2025,Hebei Huaxin Special Steel Co Ltd,BF-BOF,1350.0,1107.0,2324.7000000000003
P100000120378,2026,Hebei Huaxin Special Steel Co Ltd,BF-BOF,1350.0,1107.0,2324.7000000000003
P100000120378,2027,Hebei Huaxin Special Steel Co Ltd,BF-BOF,1350.0,1107.0,2324.7000000000003
P100000120378,2028,Hebei Huaxin Special Steel Co Ltd,BF-BOF,1350.0,1107.0,2324.7000000000003
P100000120378,2029,Hebei Huaxin Special Steel Co Ltd,BF-BOF,1350.0,1107.0,2324.7000000000003
P100000120378,2030,Hebei Huaxin Special Steel Co Ltd,BF-BOF,1350.0,1107.0,2324.7000000000003
P100000120379,2022,Tangshan Guotang Steel Co Ltd,BF-BOF,3000.0,2460.0,5166.0
P100000120379,2023,Tangshan Guotang Steel Co Ltd,BF-BOF,3000.0,2460.0,5166.0
P100000120379,2024,Tangshan Guotang Steel Co Ltd,BF-BOF,3000.0,2460.0,5166.0
P100000120379,2025,Tangshan Guotang Steel Co Ltd,BF-BOF,3000.0,2460.0,5166.0
P100000120379,2026,Tangshan Guotang Steel Co Ltd,BF-BOF,3000.0,2460.0,5166.0
P100000120379,2027,Tangshan Guotang Steel Co Ltd,BF-BOF,3000.0,2460.0,5166.0
P100000120379,2028,Tangshan Guotang Steel Co Ltd,BF-BOF,3000.0,2460.0,5166.0
P100000120379,2029,Tangshan Guotang Steel Co Ltd,BF-BOF,3000.0,2460.0,5166.0
P100000120379,2030,Tangshan Guotang Steel Co Ltd,BF-BOF,3000.0,2460.0,5166.0
P100000120380,2023,Guangdong Nanfang Donghai Iron and Steel Co Ltd,EAF,2400.0,1752.0,876.0
P100000120380,2024,Guangdong Nanfang Donghai Iron and Steel Co Ltd,EAF,2400.0,1752.0,876.0
P100000120380,2025,Guangdong Nanfang Donghai Iron and Steel Co Ltd,EAF,2400.0,1752.0,876.0
P100000120380,2026,Guangdong Nanfang Donghai Iron and Steel Co Ltd,EAF,2400.0,1752.0,876.0
P100000120380,2027,Guangdong Nanfang Donghai Iron and Steel Co Ltd,EAF,2400.0,1752.0,876.0
P100000120380,2028,Guangdong Nanfang Donghai Iron and Steel Co Ltd,EAF,2400.0,1752.0,876.0
P100000120380,2029,Guangdong Nanfang Donghai Iron and Steel Co Ltd,EAF,2400.0,1752.0,876.0
P100000120380,2030,Guangdong Nanfang Donghai Iron and Steel Co Ltd,EAF,2400.0,1752.0,876.0
P100000120382,2023,Liyang Baorun Steel Co Ltd,EAF,2760.0,2014.8,1007.4
P100000120382,2024,Liyang Baorun Steel Co Ltd,EAF,2760.0,2014.8,1007.4
P100000120382,2025,Liyang Baorun Steel Co Ltd,EAF,2760.0,2014.8,1007.4
P100000120382,2026,Liyang Baorun Steel Co Ltd,EAF,2760.0,2014.8,1007.4
P100000120382,2027,Liyang Baorun Steel Co Ltd,EAF,2760.0,2014.8,1007.4
P100000120382,2028,Liyang Baorun Steel Co Ltd,EAF,2760.0,2014.8,1007.4
P100000120382,2029,Liyang Baorun Steel Co Ltd,EAF,2760.0,2014.8,1007.4
P100000120382,2030,Liyang Baorun Steel Co Ltd,EAF,2760.0,2014.8,1007.4
P100000120386,2020,Jiangsu Hongtai Iron and Steel Co Ltd,EAF,1576.0,1150.48,575.24
P100000120386,2021,Jiangsu Hongtai Iron and Steel Co Ltd,EAF,1576.0,1150.48,575.24
P100000120386,2022,Jiangsu Hongtai Iron and Steel Co Ltd,EAF,1576.0,1150.48,575.24
P100000120386,2023,Jiangsu Hongtai Iron and Steel Co Ltd,EAF,1576.0,1150.48,575.24
P100000120386,2024,Jiangsu Hongtai Iron and Steel Co Ltd,EAF,1576.0,1150.48,575.24
P100000120386,2025,Jiangsu Hongtai Iron and Steel Co Ltd,EAF,1576.0,1150.48,575.24
P100000120386,2026,Jiangsu Hongtai Iron and Steel Co Ltd,EAF,1576.0,1150.48,575.24
P100000120386,2027,Jiangsu Hongtai Iron and Steel Co Ltd,EAF,1576.0,1150.48,575.24
P100000120386,2028,Jiangsu Hongtai Iron and Steel Co Ltd,EAF,1576.0,1150.48,575.24
P100000120386,2029,Jiangsu Hongtai Iron and Steel Co Ltd,EAF,1576.0,1150.48,575.24
P100000120386,2030,Jiangsu Hongtai Iron and Steel Co Ltd,EAF,1576.0,1150.48,575.24
P100000120387,2020,Panshi Jianlong Iron and Steel Co Ltd,BF-BOF,1100.0,902.0,1894.2
P100000120387,2021,Panshi Jianlong Iron and Steel Co Ltd,BF-BOF,1100.0,902.0,1894.2
P100000120387,2022,Panshi Jianlong Iron and Steel Co Ltd,BF-BOF,1100.0,902.0,1894.2
P100000120387,2023,Panshi Jianlong Iron and Steel Co Ltd,BF-BOF,1100.0,902.0,1894.2
P100000120387,2024,Panshi Jianlong Iron and Steel Co Ltd,BF-BOF,1100.0,902.0,1894.2
P100000120387,2025,Panshi Jianlong Iron and Steel Co Ltd,BF-BOF,1100.0,902.0,1894.2
P100000120387,2026,Panshi Jianlong Iron and Steel Co Ltd,BF-BOF,1100.0,902.0,1894.2
P100000120387,2027,Panshi Jianlong Iron and Steel Co Ltd,BF-BOF,1100.0,902.0,1894.2
P100000120387,2028,Panshi Jianlong Iron and Steel Co Ltd,BF-BOF,1100.0,902.0,1894.2
P100000120387,2029,Panshi Jianlong Iron and Steel Co Ltd,BF-BOF,1100.0,902.0,1894.2
P100000120387,2030,Panshi Jianlong Iron and Steel Co Ltd,BF-BOF,1100.0,902.0,1894.2
P100000120391,2022,Anhui Jin an Stainless Steel Casting Co Ltd,EAF,500.0,365.0,182.5
P100000120391,2023,Anhui Jin an Stainless Steel Casting Co Ltd,EAF,500.0,365.0,182.5
P100000120391,2024,Anhui Jin an Stainless Steel Casting Co Ltd,EAF,500.0,365.0,182.5
P100000120391,2025,Anhui Jin an Stainless Steel Casting Co Ltd,EAF,500.0,365.0,182.5
P100000120391,2026,Anhui Jin an Stainless Steel Casting Co Ltd,EAF,500.0,365.0,182.5
P100000120391,2027,Anhui Jin an Stainless Steel Casting Co Ltd,EAF,500.0,365.0,182.5
P100000120391,2028,Anhui Jin an Stainless Steel Casting Co Ltd,EAF,500.0,365.0,182.5
P100000120391,2029,Anhui Jin an Stainless Steel Casting Co Ltd,EAF,500.0,365.0,182.5
P100000120391,2030,Anhui Jin an Stainless Steel Casting Co Ltd,EAF,500.0,365.0,182.5
P100000120392,2023,Fujian Qingtuo New Material Co Ltd,EAF,958.0,699.34,349.67
P100000120392,2024,Fujian Qingtuo New Material Co Ltd,EAF,958.0,699.34,349.67
P100000120392,2025,Fujian Qingtuo New Material Co Ltd,EAF,958.0,699.34,349.67
P100000120392,2026,Fujian Qingtuo New Material Co Ltd,EAF,958.0,699.34,349.67
P100000120392,2027,Fujian Qingtuo New Material Co Ltd,EAF,958.0,699.34,349.67
P100000120392,2028,Fujian Qingtuo New Material Co Ltd,EAF,958.0,699.34,349.67
P100000120392,2029,Fujian Qingtuo New Material Co Ltd,EAF,958.0,699.34,349.67
P100000120392,2030,Fujian Qingtuo New Material Co Ltd,EAF,958.0,699.34,349.67
P100000120393,2020,Guangxi Longzhou Zhongheng Wanhua Industrial Co Ltd,Unknown,0.0,0.0,0.0
P100000120393,2021,Guangxi Longzhou Zhongheng Wanhua Industrial Co Ltd,Unknown,0.0,0.0,0.0
P100000120393,2022,Guangxi Longzhou Zhongheng Wanhua Industrial Co Ltd,Unknown,0.0,0.0,0.0
P100000120393,2023,Guangxi Longzhou Zhongheng Wanhua Industrial Co Ltd,Unknown,0.0,0.0,0.0
P100000120393,2024,Guangxi Longzhou Zhongheng Wanhua Industrial Co Ltd,Unknown,0.0,0.0,0.0
P100000120393,2025,Guangxi Longzhou Zhongheng Wanhua Industrial Co Ltd,Unknown,0.0,0.0,0.0
P100000120393,2026,Guangxi Longzhou Zhongheng Wanhua Industrial Co Ltd,Unknown,0.0,0.0,0.0
P100000120393,2027,Guangxi Longzhou Zhongheng Wanhua Industrial Co Ltd,Unknown,0.0,0.0,0.0
P100000120393,2028,Guangxi Longzhou Zhongheng Wanhua Industrial Co Ltd,Unknown,0.0,0.0,0.0
P100000120393,2029,Guangxi Longzhou Zhongheng Wanhua Industrial Co Ltd,Unknown,0.0,0.0,0.0
